class_name,class_description,method,method_description,data_type
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","prepend(java.lang.String property,       java.lang.String value)",Prepend a value or values to a user property.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","prepend(java.lang.String property,       java.lang.String[] values)",Prepend a value or values to a user property.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   boolean value)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   boolean[] values)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   double value)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   double[] values)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   float value)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   float[] values)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   int value)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   int[] values)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   org.json.JSONArray values)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   org.json.JSONObject values)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   long value)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   long[] values)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   java.lang.Object value)",Deprecated.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   java.lang.String value)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","set(java.lang.String property,   java.lang.String[] values)",Sets a user property value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       boolean value)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       boolean[] values)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       double value)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       double[] values)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       float value)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       float[] values)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       int value)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       int[] values)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       org.json.JSONArray values)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       org.json.JSONObject values)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       long value)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       long[] values)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       java.lang.Object value)",Deprecated.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       java.lang.String value)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","setOnce(java.lang.String property,       java.lang.String[] values)",Sets a user property value only once.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.",unset(java.lang.String property),Unset and remove a user property.,Identify
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",clone(),Clones this object.,java.lang.Object
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",engineDigest(),Completes the hash computation by performing final operations such as padding.,byte[]
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.","engineDigest(byte[] hashvalue,            int offset,            int length)",Completes the hash computation by performing final operations such as padding.,int
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",engineGetDigestLength(),Returns the digest length in bytes.,int
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",engineReset(),Reset then initialize the digest context. Overrides the protected abstract method of java.security.MessageDigestSpi.,void
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",engineUpdate(byte input),Updates the digest using the specified byte.,void
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.","engineUpdate(byte[] input,            int offset,            int length)","Updates the digest using the specified array of bytes, starting at the specified offset. Input length can be any size.",void
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",init(),Initialize the digest context.,protected void
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",clone(),Clones this object.,java.lang.Object
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",engineDigest(),Completes the hash computation by performing final operations such as padding.,byte[]
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.","engineDigest(byte[] hashvalue,            int offset,            int length)",Completes the hash computation by performing final operations such as padding.,int
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",engineGetDigestLength(),Returns the digest length in bytes.,int
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",engineReset(),Reset then initialize the digest context. Overrides the protected abstract method of java.security.MessageDigestSpi.,void
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",engineUpdate(byte input),Updates the digest using the specified byte.,void
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.","engineUpdate(byte[] input,            int offset,            int length)","Updates the digest using the specified array of bytes, starting at the specified offset. Input length can be any size.",void
com.amplitude.security.MD5,"The MD5 message-digest algorithm takes as input a message of arbitrary length and produces as output a 128-bit ""fingerprint"" or ""message digest"" of the input.  It is conjectured that it is computationally infeasible to produce two messages having the same message digest, or to produce any message having a given prespecified target message digest. References:    Rivest R., ""The MD5     Message-Digest Algorithm"", Informational RFC 1321, MIT Laboratory for     Computer Science, and RSA Data Security, Inc., April 1992.   RFC Editor, ""Erratum     for RFC 1321"", 2002-06-14, 2001-01-19, 2000-04-12.",init(),Initialize the digest context.,protected void
com.amplitude.api.PinnedAmplitudeClient,PinnedAmplitudeClient This is a version of the AmplitudeClient that supports SSL pinning for encrypted requests. Please contact Amplitude Support before you ship any products with SSL pinning enabled so that we are aware and can provide documentation and implementation help.,getInstance(),Gets the default instance.,static PinnedAmplitudeClient
com.amplitude.api.PinnedAmplitudeClient,PinnedAmplitudeClient This is a version of the AmplitudeClient that supports SSL pinning for encrypted requests. Please contact Amplitude Support before you ship any products with SSL pinning enabled so that we are aware and can provide documentation and implementation help.,getPinnedCertSslSocketFactory(),Gets pinned cert ssl socket factory.,protected javax.net.ssl.SSLSocketFactory
com.amplitude.api.PinnedAmplitudeClient,PinnedAmplitudeClient This is a version of the AmplitudeClient that supports SSL pinning for encrypted requests. Please contact Amplitude Support before you ship any products with SSL pinning enabled so that we are aware and can provide documentation and implementation help.,getPinnedCertSslSocketFactory(PinnedAmplitudeClient.SSLContextBuilder context),Gets pinned cert ssl socket factory.,protected javax.net.ssl.SSLSocketFactory
com.amplitude.api.PinnedAmplitudeClient,PinnedAmplitudeClient This is a version of the AmplitudeClient that supports SSL pinning for encrypted requests. Please contact Amplitude Support before you ship any products with SSL pinning enabled so that we are aware and can provide documentation and implementation help.,"initialize(android.content.Context context,          java.lang.String apiKey,          java.lang.String userId)","Initialize the Amplitude SDK with the Android application context, your Amplitude App API key, and a user ID for the current user.",AmplitudeClient
com.amplitude.api.PinnedAmplitudeClient,PinnedAmplitudeClient This is a version of the AmplitudeClient that supports SSL pinning for encrypted requests. Please contact Amplitude Support before you ship any products with SSL pinning enabled so that we are aware and can provide documentation and implementation help.,getInstance(),Gets the default instance.,static PinnedAmplitudeClient
com.amplitude.api.PinnedAmplitudeClient,PinnedAmplitudeClient This is a version of the AmplitudeClient that supports SSL pinning for encrypted requests. Please contact Amplitude Support before you ship any products with SSL pinning enabled so that we are aware and can provide documentation and implementation help.,getPinnedCertSslSocketFactory(),Gets pinned cert ssl socket factory.,protected javax.net.ssl.SSLSocketFactory
